Time of Day,Process Name,PID,Operation,Path,Result,Detail
1:10:54.2328657 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\0e420cf93c1fd30c747b61e5ce77eb9b27305276\CdnURL,SUCCESS,"Type: REG_SZ, Length: 474, Data: Ðèèàt^^b\èØê\ÈØ\ÈÊØÒìÊäò\Úà\ÚÒÆäÞæÞÌè\ÆÞÚ^ÌÒØÊæèäÊÂÚÒÜÎæÊäìÒÆÊ^ÌÒØÊæ^ÈddÌdÂfÄZf`ÄdZhplrZpÂÆnZbjl`ÈÄ`rÌhjÈ~ bzblpfnd`pjpL dzh`hL fzdL hz¬È¦fjæJdÌnd¨äôÆnf²î²È¬òr®¤nfÎÜjfÒlÆè´dÂê`JdÄjfÜò°ðî¢æ®lpôØhäÆ òªnòp²âJdÌ¦JdÄîJfÈJfÈ"
1:10:54.2329137 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\0e420cf93c1fd30c747b61e5ce77eb9b27305276\WorkingDir,SUCCESS,"Type: REG_SZ, Length: 284, Data: C:\Windows\ServiceProfiles\NetworkService\AppData\Local\Microsoft\Windows\DeliveryOptimization\Cache\0e420cf93c1fd30c747b61e5ce77eb9b27305276"
1:10:54.2329595 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\0e420cf93c1fd30c747b61e5ce77eb9b27305276\PeerId,SUCCESS,"Type: REG_BINARY, Length: 20, Data: 31 A5 69 2E 59 43 56 41 B4 17 2D E5 8C 50 83 C6"
1:10:54.2330065 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\0e420cf93c1fd30c747b61e5ce77eb9b27305276\SessionId,SUCCESS,"Type: REG_BINARY, Length: 16, Data: F7 7E 91 39 41 65 F1 45 AF 59 B3 88 D1 63 3D 79"
1:10:54.2330497 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\0e420cf93c1fd30c747b61e5ce77eb9b27305276\CallerName,SUCCESS,"Type: REG_SZ, Length: 38, Data: WU Client Download"
1:10:54.2330960 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\0e420cf93c1fd30c747b61e5ce77eb9b27305276\Status,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 1"
1:10:54.2331403 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\0e420cf93c1fd30c747b61e5ce77eb9b27305276\DownloadDurationMsecs,SUCCESS,"Type: REG_QWORD, Length: 8, Data: "
1:10:54.2359493 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\0e420cf93c1fd30c747b61e5ce77eb9b27305276\CacheServerConnectionCount,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 0"
1:10:54.2360149 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\0e420cf93c1fd30c747b61e5ce77eb9b27305276\GroupConnectionCount,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 0"
1:10:54.2360622 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\0e420cf93c1fd30c747b61e5ce77eb9b27305276\HttpConnectionCount,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 1"
1:10:54.2361055 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\0e420cf93c1fd30c747b61e5ce77eb9b27305276\InternetConnectionCount,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 0"
1:10:54.2361487 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\0e420cf93c1fd30c747b61e5ce77eb9b27305276\LanConnectionCount,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 0"
1:10:54.2361922 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\0e420cf93c1fd30c747b61e5ce77eb9b27305276\LinkLocalConnectionCount,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 0"
1:10:54.2362357 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\0e420cf93c1fd30c747b61e5ce77eb9b27305276\PeerCount,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 0"
1:10:54.2399107 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\0e420cf93c1fd30c747b61e5ce77eb9b27305276\CacheHost,SUCCESS,"Type: REG_SZ, Length: 2, Data: "
1:10:54.2399720 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\0e420cf93c1fd30c747b61e5ce77eb9b27305276\CachedBytes,SUCCESS,"Type: REG_QWORD, Length: 8, Data: "
1:10:54.2400289 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\0e420cf93c1fd30c747b61e5ce77eb9b27305276\CorrelationVector,SUCCESS,"Type: REG_SZ, Length: 70, Data: 0W1cV+iy9kmcYY+7.20.3.1.0.0.12.2.8"
1:10:54.2400991 PM,svchost.exe,7104,RegCreateKey,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\0e420cf93c1fd30c747b61e5ce77eb9b27305276\DownloadStats\RawBytes,SUCCESS,"Desired Access: Set Value, Disposition: REG_OPENED_EXISTING_KEY"
1:10:54.2401743 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\0e420cf93c1fd30c747b61e5ce77eb9b27305276\DownloadStats\RawBytes\peerHttp,SUCCESS,"Type: REG_QWORD, Length: 8, Data: "
1:10:54.2402585 PM,svchost.exe,7104,RegCreateKey,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\0e420cf93c1fd30c747b61e5ce77eb9b27305276\DownloadStats\ValidBytes,SUCCESS,"Desired Access: Set Value, Disposition: REG_OPENED_EXISTING_KEY"
1:10:54.2403285 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\0e420cf93c1fd30c747b61e5ce77eb9b27305276\DownloadStats\ValidBytes\peerHttp,SUCCESS,"Type: REG_QWORD, Length: 8, Data: "
1:10:54.2404174 PM,svchost.exe,7104,RegCreateKey,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\0e420cf93c1fd30c747b61e5ce77eb9b27305276\UploadStats,SUCCESS,"Desired Access: Set Value, Disposition: REG_OPENED_EXISTING_KEY"
1:10:54.2405460 PM,svchost.exe,7104,RegCreateKey,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\29cb1b35b9cfcccaacca0eab41889900eae75814,SUCCESS,"Desired Access: Set Value, Disposition: REG_OPENED_EXISTING_KEY"
1:10:54.2406174 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\29cb1b35b9cfcccaacca0eab41889900eae75814\FileId,SUCCESS,"Type: REG_SZ, Length: 82, Data: cc417a522b37f705e3d66ed4c0c480b28c5b9dde"
1:10:54.2406642 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\29cb1b35b9cfcccaacca0eab41889900eae75814\HashID,SUCCESS,"Type: REG_SZ, Length: 130, Data: d668c7f503b862eb744351d9b052e61b27c0d37768bd91a0d6f61b200f4e4cb6"
1:10:54.2407162 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\29cb1b35b9cfcccaacca0eab41889900eae75814\Rank,SUCCESS,"Type: REG_SZ, Length: 18, Data: 0.000000"
1:10:54.2407614 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\29cb1b35b9cfcccaacca0eab41889900eae75814\UploadForSecs,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 259200"
1:10:54.2408078 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\29cb1b35b9cfcccaacca0eab41889900eae75814\IsPinned,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 0"
1:10:54.2408510 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\29cb1b35b9cfcccaacca0eab41889900eae75814\ExpireAtTimeFT,SUCCESS,"Type: REG_QWORD, Length: 8, Data: "
1:10:54.2408950 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\29cb1b35b9cfcccaacca0eab41889900eae75814\ExpireAtOverride,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 0"
1:10:54.2409385 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\29cb1b35b9cfcccaacca0eab41889900eae75814\Upload,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 1"
1:10:54.2409992 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\29cb1b35b9cfcccaacca0eab41889900eae75814\CdnURL,SUCCESS,"Type: REG_SZ, Length: 482, Data: Ðèèàt^^b\èØê\ÈØ\ÈÊØÒìÊäò\Úà\ÚÒÆäÞæÞÌè\ÆÞÚ^ÌÒØÊæèäÊÂÚÒÜÎæÊäìÒÆÊ^ÌÒØÊæ^`fÊh`lÊfZjp`hZhÊnÆZÂÆbÈZÄÊ`ÈblrÂÂÂdf~ bzblpfndfnflL dzh`hL fzdL hzÖ¤Öf¦¦`îÌ²ÔÈlJdÄØÎpJdÄlàÈ²Üæª°ò`JdÄlàÞ¨Ä®ôô´ò¬JdÄf¨ØJdÄJdÌäô¨ØÒ¢àêØÎÂ¤Òlèh´fn¨¦ÎJfÈJfÈ"
1:10:54.2412461 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\29cb1b35b9cfcccaacca0eab41889900eae75814\WorkingDir,SUCCESS,"Type: REG_SZ, Length: 284, Data: C:\Windows\ServiceProfiles\NetworkService\AppData\Local\Microsoft\Windows\DeliveryOptimization\Cache\29cb1b35b9cfcccaacca0eab41889900eae75814"
1:10:54.2412967 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\29cb1b35b9cfcccaacca0eab41889900eae75814\PeerId,SUCCESS,"Type: REG_BINARY, Length: 20, Data: E5 D3 99 19 70 B1 02 46 96 8F BE 88 60 29 7F 88"
1:10:54.2413419 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\29cb1b35b9cfcccaacca0eab41889900eae75814\SessionId,SUCCESS,"Type: REG_BINARY, Length: 16, Data: 10 74 D0 F0 DF 02 B3 49 9B 1E FC D2 A0 8A 88 A1"
1:10:54.2413900 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\29cb1b35b9cfcccaacca0eab41889900eae75814\CallerName,SUCCESS,"Type: REG_SZ, Length: 38, Data: WU Client Download"
1:10:54.2414345 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\29cb1b35b9cfcccaacca0eab41889900eae75814\Status,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 1"
1:10:54.2414802 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\29cb1b35b9cfcccaacca0eab41889900eae75814\DownloadDurationMsecs,SUCCESS,"Type: REG_QWORD, Length: 8, Data: "
1:10:54.2415262 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\29cb1b35b9cfcccaacca0eab41889900eae75814\CacheServerConnectionCount,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 0"
1:10:54.2415719 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\29cb1b35b9cfcccaacca0eab41889900eae75814\GroupConnectionCount,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 0"
1:10:54.2416171 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\29cb1b35b9cfcccaacca0eab41889900eae75814\HttpConnectionCount,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 2"
1:10:54.2416765 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\29cb1b35b9cfcccaacca0eab41889900eae75814\InternetConnectionCount,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 0"
1:10:54.2417209 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\29cb1b35b9cfcccaacca0eab41889900eae75814\LanConnectionCount,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 0"
1:10:54.2417648 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\29cb1b35b9cfcccaacca0eab41889900eae75814\LinkLocalConnectionCount,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 0"
1:10:54.2418081 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\29cb1b35b9cfcccaacca0eab41889900eae75814\PeerCount,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 0"
1:10:54.2440800 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\29cb1b35b9cfcccaacca0eab41889900eae75814\CacheHost,SUCCESS,"Type: REG_SZ, Length: 2, Data: "
1:10:54.2441372 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\29cb1b35b9cfcccaacca0eab41889900eae75814\CachedBytes,SUCCESS,"Type: REG_QWORD, Length: 8, Data: "
1:10:54.2441917 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\29cb1b35b9cfcccaacca0eab41889900eae75814\CorrelationVector,SUCCESS,"Type: REG_SZ, Length: 70, Data: 0W1cV+iy9kmcYY+7.25.3.1.0.0.40.2.8"
1:10:54.2442609 PM,svchost.exe,7104,RegCreateKey,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\29cb1b35b9cfcccaacca0eab41889900eae75814\DownloadStats\RawBytes,SUCCESS,"Desired Access: Set Value, Disposition: REG_OPENED_EXISTING_KEY"
1:10:54.2443362 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\29cb1b35b9cfcccaacca0eab41889900eae75814\DownloadStats\RawBytes\peerHttp,SUCCESS,"Type: REG_QWORD, Length: 8, Data: "
1:10:54.2444245 PM,svchost.exe,7104,RegCreateKey,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\29cb1b35b9cfcccaacca0eab41889900eae75814\DownloadStats\ValidBytes,SUCCESS,"Desired Access: Set Value, Disposition: REG_OPENED_EXISTING_KEY"
1:10:54.2444950 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\29cb1b35b9cfcccaacca0eab41889900eae75814\DownloadStats\ValidBytes\peerHttp,SUCCESS,"Type: REG_QWORD, Length: 8, Data: "
1:10:54.2445862 PM,svchost.exe,7104,RegCreateKey,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\29cb1b35b9cfcccaacca0eab41889900eae75814\UploadStats,SUCCESS,"Desired Access: Set Value, Disposition: REG_OPENED_EXISTING_KEY"
1:10:54.2447119 PM,svchost.exe,7104,RegCreateKey,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\4e59f77f59ed19967f3f8f5aa77d678b36095558,SUCCESS,"Desired Access: Set Value, Disposition: REG_OPENED_EXISTING_KEY"
1:10:54.2447868 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\4e59f77f59ed19967f3f8f5aa77d678b36095558\FileId,SUCCESS,"Type: REG_SZ, Length: 82, Data: 19a1ac8c733c61e5d3c951aab3084584e92b5abd"
1:10:54.2448320 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\4e59f77f59ed19967f3f8f5aa77d678b36095558\HashID,SUCCESS,"Type: REG_SZ, Length: 130, Data: 446dda602015fd65f49754b4cab73e8942ff23e3ef086d00a72109a530c31b97"
1:10:54.2448844 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\4e59f77f59ed19967f3f8f5aa77d678b36095558\Rank,SUCCESS,"Type: REG_SZ, Length: 18, Data: 0.000000"
1:10:54.2449278 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\4e59f77f59ed19967f3f8f5aa77d678b36095558\UploadForSecs,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 259200"
1:10:54.2449768 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\4e59f77f59ed19967f3f8f5aa77d678b36095558\IsPinned,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 0"
1:10:54.2450223 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\4e59f77f59ed19967f3f8f5aa77d678b36095558\ExpireAtTimeFT,SUCCESS,"Type: REG_QWORD, Length: 8, Data: "
1:10:54.2450669 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\4e59f77f59ed19967f3f8f5aa77d678b36095558\ExpireAtOverride,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 0"
1:10:54.2451107 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\4e59f77f59ed19967f3f8f5aa77d678b36095558\Upload,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 1"
1:10:54.2451652 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\4e59f77f59ed19967f3f8f5aa77d678b36095558\CdnURL,SUCCESS,"Type: REG_SZ, Length: 470, Data: Ðèèàt^^b\èØê\ÈØ\ÈÊØÒìÊäò\Úà\ÚÒÆäÞæÞÌè\ÆÞÚ^ÌÒØÊæèäÊÂÚÒÜÎæÊäìÒÆÊ^ÌÒØÊæ^n`bÂjÊ`dZÈÆphZhff`ZpfdfZrÊÄjlÊj`ÊÄrh~ bzblpfnd`rdjL dzh`hL fzdL hzÊìêJdÄbàrªÜ¢fÒèÎÚ`pîÌJdÄÔ°ªÞ¦îÂ`è ÆbÖÒÖ°®òòØ¤jÊÚÆ®nnªÔÆJdÄ°¢Üfì¨ØÞdÆÆ®ÎJfÈJfÈ"
1:10:54.2452152 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\4e59f77f59ed19967f3f8f5aa77d678b36095558\WorkingDir,SUCCESS,"Type: REG_SZ, Length: 284, Data: C:\Windows\ServiceProfiles\NetworkService\AppData\Local\Microsoft\Windows\DeliveryOptimization\Cache\4e59f77f59ed19967f3f8f5aa77d678b36095558"
1:10:54.2452608 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\4e59f77f59ed19967f3f8f5aa77d678b36095558\PeerId,SUCCESS,"Type: REG_BINARY, Length: 20, Data: A4 CA FF 11 D3 30 E3 49 83 B2 64 6B F4 F3 0A 4E"
1:10:54.2453067 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\4e59f77f59ed19967f3f8f5aa77d678b36095558\SessionId,SUCCESS,"Type: REG_BINARY, Length: 16, Data: BB D7 FC 49 9D 7D 95 42 8E 92 DE 63 77 62 C7 A4"
1:10:54.2453505 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\4e59f77f59ed19967f3f8f5aa77d678b36095558\CallerName,SUCCESS,"Type: REG_SZ, Length: 38, Data: WU Client Download"
1:10:54.2453958 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\4e59f77f59ed19967f3f8f5aa77d678b36095558\Status,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 1"
1:10:54.2454428 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\4e59f77f59ed19967f3f8f5aa77d678b36095558\DownloadDurationMsecs,SUCCESS,"Type: REG_QWORD, Length: 8, Data: "
1:10:54.2454875 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\4e59f77f59ed19967f3f8f5aa77d678b36095558\CacheServerConnectionCount,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 0"
1:10:54.2455320 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\4e59f77f59ed19967f3f8f5aa77d678b36095558\GroupConnectionCount,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 0"
1:10:54.2455784 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\4e59f77f59ed19967f3f8f5aa77d678b36095558\HttpConnectionCount,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 1"
1:10:54.2456232 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\4e59f77f59ed19967f3f8f5aa77d678b36095558\InternetConnectionCount,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 0"
1:10:54.2456661 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\4e59f77f59ed19967f3f8f5aa77d678b36095558\LanConnectionCount,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 0"
1:10:54.2457123 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\4e59f77f59ed19967f3f8f5aa77d678b36095558\LinkLocalConnectionCount,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 0"
1:10:54.2457567 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\4e59f77f59ed19967f3f8f5aa77d678b36095558\PeerCount,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 0"
1:10:54.2509720 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\4e59f77f59ed19967f3f8f5aa77d678b36095558\CacheHost,SUCCESS,"Type: REG_SZ, Length: 2, Data: "
1:10:54.2510351 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\4e59f77f59ed19967f3f8f5aa77d678b36095558\CachedBytes,SUCCESS,"Type: REG_QWORD, Length: 8, Data: "
1:10:54.2510915 PM,svchost.exe,7104,RegSetValue,\REGISTRY\A\{96ecf5f0-cb70-f2d3-bc4b-c0a3efa93999}\DeliveryOptimization\Swarms\4e59f77f59ed19967f3f8f5aa77d678b36095558\CorrelationVector,SUCCESS,"Type: REG_SZ, Length: 70, Data: 0W1cV+iy9kmcYY+7.28.3.1.0.0.33.2.8"
