Timestamp,Category,Classification,Priority,Protocol,Direction
04/30/2020-08:34:54.141899,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57026 -> 10.0.0.4:445
04/30/2020-08:33:29.293782,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:5985 -> 10.0.1.4:60771
04/30/2020-08:33:29.293782,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:5985 -> 10.0.1.4:60771
04/30/2020-08:36:17.865869,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:135 -> 10.0.1.4:60815
04/30/2020-08:36:17.865869,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:135 -> 10.0.1.4:60815
04/30/2020-08:33:43.656936,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,UDP,10.0.1.6:56837 -> 10.0.0.4:53
04/30/2020-08:33:43.656936,SURICATA UDPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,UDP,10.0.1.6:56837 -> 10.0.0.4:53
04/30/2020-08:35:26.081063,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.4:60807 -> 10.0.1.6:445
04/30/2020-08:35:26.037095,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.4:60803 -> 10.0.1.6:445
04/30/2020-08:36:17.867780,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:135 -> 10.0.1.4:60815
04/30/2020-08:36:17.867780,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:135 -> 10.0.1.4:60815
04/30/2020-08:36:38.949662,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57045 -> 10.0.0.4:389
04/30/2020-08:36:38.949662,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57045 -> 10.0.0.4:389
04/30/2020-08:35:36.347095,SURICATA STREAM Packet with invalid ack,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.4:60805 -> 10.0.1.6:445
04/30/2020-08:35:36.347095,SURICATA STREAM SHUTDOWN RST invalid ack,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.4:60805 -> 10.0.1.6:445
04/30/2020-08:35:26.037125,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60803
04/30/2020-08:35:26.037125,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60803
04/30/2020-08:35:26.081083,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60807
04/30/2020-08:34:54.142490,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57026 -> 10.0.0.4:445
04/30/2020-08:34:54.142490,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57026 -> 10.0.0.4:445
04/30/2020-08:20:49.313572,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56957 -> 10.0.0.4:445
04/30/2020-08:20:49.313572,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56957 -> 10.0.0.4:445
04/30/2020-08:36:17.868290,ET RPC DCERPC SVCCTL - Remote Service Control Manager Access,Classification: Attempted User Privilege Gain,Priority: 1,TCP,10.0.1.4:60815 -> 10.0.1.6:135
04/30/2020-08:35:26.081083,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60807
04/30/2020-08:33:43.676107,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,UDP,10.0.1.6:56837 -> 10.0.0.4:53
04/30/2020-08:33:43.676107,SURICATA UDPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,UDP,10.0.1.6:56837 -> 10.0.0.4:53
04/30/2020-08:34:54.144223,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57026 -> 10.0.0.4:445
04/30/2020-08:34:54.144223,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57026 -> 10.0.0.4:445
04/30/2020-08:35:26.037818,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60803
04/30/2020-08:35:26.037818,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60803
04/30/2020-08:36:38.950243,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57045 -> 10.0.0.4:389
04/30/2020-08:36:38.950243,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57045 -> 10.0.0.4:389
04/30/2020-08:36:17.868470,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:135 -> 10.0.1.4:60815
04/30/2020-08:36:17.868470,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:135 -> 10.0.1.4:60815
04/30/2020-08:36:38.941580,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57044 -> 10.0.0.4:389
04/30/2020-08:36:38.941580,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57044 -> 10.0.0.4:389
04/30/2020-08:20:49.314729,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56957 -> 10.0.0.4:445
04/30/2020-08:20:49.314729,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56957 -> 10.0.0.4:445
04/30/2020-08:36:38.952488,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57046 -> 10.0.0.4:389
04/30/2020-08:36:38.952488,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57046 -> 10.0.0.4:389
04/30/2020-08:33:44.685191,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,UDP,10.0.1.6:56837 -> 10.0.0.4:53
04/30/2020-08:33:44.685191,SURICATA UDPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,UDP,10.0.1.6:56837 -> 10.0.0.4:53
04/30/2020-08:35:26.038406,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.4:60803 -> 10.0.1.6:445
04/30/2020-08:20:49.315306,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56957 -> 10.0.0.4:445
04/30/2020-08:20:49.315306,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56957 -> 10.0.0.4:445
04/30/2020-08:35:26.038435,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60803
04/30/2020-08:36:38.953161,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57046 -> 10.0.0.4:389
04/30/2020-08:36:38.953161,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57046 -> 10.0.0.4:389
04/30/2020-08:34:54.144984,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57026 -> 10.0.0.4:445
04/30/2020-08:34:54.144984,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57026 -> 10.0.0.4:445
04/30/2020-08:35:26.038435,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60803
04/30/2020-08:20:49.315715,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56957 -> 10.0.0.4:445
04/30/2020-08:20:49.315715,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56957 -> 10.0.0.4:445
04/30/2020-08:36:38.954752,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57045 -> 10.0.0.4:389
04/30/2020-08:36:38.954752,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57045 -> 10.0.0.4:389
04/30/2020-08:34:54.146081,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57026 -> 10.0.0.4:445
04/30/2020-08:34:54.146081,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57026 -> 10.0.0.4:445
04/30/2020-08:36:38.942534,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57044 -> 10.0.0.4:389
04/30/2020-08:36:38.942534,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57044 -> 10.0.0.4:389
04/30/2020-08:33:46.724357,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,UDP,10.0.1.6:56837 -> 10.0.0.4:53
04/30/2020-08:33:46.724357,SURICATA UDPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,UDP,10.0.1.6:56837 -> 10.0.0.4:53
04/30/2020-08:35:26.039540,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.4:60803 -> 10.0.1.6:445
04/30/2020-08:20:49.316283,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56957 -> 10.0.0.4:445
04/30/2020-08:20:49.316283,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56957 -> 10.0.0.4:445
04/30/2020-08:35:26.081608,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.4:60807 -> 10.0.1.6:445
04/30/2020-08:36:38.955251,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57045 -> 10.0.0.4:389
04/30/2020-08:36:38.955251,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57045 -> 10.0.0.4:389
04/30/2020-08:36:38.942616,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57044 -> 10.0.0.4:389
04/30/2020-08:36:38.942616,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57044 -> 10.0.0.4:389
04/30/2020-08:35:26.081642,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60807
04/30/2020-08:35:26.081642,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60807
04/30/2020-08:34:54.146687,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57026 -> 10.0.0.4:445
04/30/2020-08:34:54.146687,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57026 -> 10.0.0.4:445
04/30/2020-08:35:26.039599,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60803
04/30/2020-08:35:26.039599,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60803
04/30/2020-08:36:38.955840,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57046 -> 10.0.0.4:389
04/30/2020-08:36:38.955840,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57046 -> 10.0.0.4:389
04/30/2020-08:20:49.316808,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56957 -> 10.0.0.4:445
04/30/2020-08:20:49.316808,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56957 -> 10.0.0.4:445
04/30/2020-08:36:38.943436,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57044 -> 10.0.0.4:389
04/30/2020-08:36:38.943436,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57044 -> 10.0.0.4:389
04/30/2020-08:34:54.147580,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57026 -> 10.0.0.4:445
04/30/2020-08:35:26.081849,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60807
04/30/2020-08:35:26.081849,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60807
04/30/2020-08:20:49.317435,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56957 -> 10.0.0.4:445
04/30/2020-08:20:49.317435,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56957 -> 10.0.0.4:445
04/30/2020-08:35:26.082134,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60807
04/30/2020-08:35:26.082134,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60807
04/30/2020-08:34:54.147580,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57026 -> 10.0.0.4:445
04/30/2020-08:20:49.318916,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56957 -> 10.0.0.4:445
04/30/2020-08:20:49.318916,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56957 -> 10.0.0.4:445
04/30/2020-08:36:38.956228,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57046 -> 10.0.0.4:389
04/30/2020-08:36:38.956228,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57046 -> 10.0.0.4:389
04/30/2020-08:36:38.972202,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57049 -> 10.0.0.4:88
04/30/2020-08:36:38.972202,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57049 -> 10.0.0.4:88
04/30/2020-08:35:26.083244,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60807
04/30/2020-08:35:26.083244,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60807
04/30/2020-08:36:38.945460,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57044 -> 10.0.0.4:389
04/30/2020-08:36:38.945460,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57044 -> 10.0.0.4:389
04/30/2020-08:34:54.150255,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57026 -> 10.0.0.4:445
04/30/2020-08:34:54.150255,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57026 -> 10.0.0.4:445
04/30/2020-08:36:38.956938,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57046 -> 10.0.0.4:389
04/30/2020-08:36:38.956938,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57046 -> 10.0.0.4:389
04/30/2020-08:36:38.972951,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57049 -> 10.0.0.4:88
04/30/2020-08:36:38.972951,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57049 -> 10.0.0.4:88
04/30/2020-08:34:54.151209,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57026 -> 10.0.0.4:445
04/30/2020-08:34:54.151209,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57026 -> 10.0.0.4:445
04/30/2020-08:35:26.037432,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60806
04/30/2020-08:35:26.037432,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60806
04/30/2020-08:35:26.040295,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.4:60803 -> 10.0.1.6:445
04/30/2020-08:35:26.083332,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60807
04/30/2020-08:35:26.083332,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60807
04/30/2020-08:36:38.946501,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57044 -> 10.0.0.4:389
04/30/2020-08:36:38.946501,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57044 -> 10.0.0.4:389
04/30/2020-08:36:38.957516,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57045 -> 10.0.0.4:389
04/30/2020-08:36:38.957516,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57045 -> 10.0.0.4:389
04/30/2020-08:34:54.151849,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57026 -> 10.0.0.4:445
04/30/2020-08:34:54.151849,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57026 -> 10.0.0.4:445
04/30/2020-08:20:49.319478,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56957 -> 10.0.0.4:445
04/30/2020-08:20:49.319478,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:56957 -> 10.0.0.4:445
04/30/2020-08:35:26.040332,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60803
04/30/2020-08:35:26.040332,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:445 -> 10.0.1.4:60803
04/30/2020-08:36:38.974038,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57049 -> 10.0.0.4:88
04/30/2020-08:36:38.974038,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57049 -> 10.0.0.4:88
04/30/2020-08:36:38.947201,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57044 -> 10.0.0.4:389
04/30/2020-08:36:38.947201,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57044 -> 10.0.0.4:389
04/30/2020-08:36:38.974060,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57049 -> 10.0.0.4:88
04/30/2020-08:36:38.974060,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57049 -> 10.0.0.4:88
04/30/2020-08:36:38.957579,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57045 -> 10.0.0.4:389
